y1,x1_COBYQA,x1_COBYLA,y2,x2_COBYQA,x2_COBYLA,y3,x3_COBYQA,x3_COBYLA,y4,x4_COBYQA,x4_COBYLA,y5,x5_COBYQA,x5_COBYLA,y6,x6_COBYQA,x6_COBYLA,y7,x7_COBYQA,x7_COBYLA,y8,x8_COBYQA,x8_COBYLA,y9,x9_COBYQA,x9_COBYLA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.3333333333333335,3.0,0.0,2.3333333333333335,4.25,0.0,2.3333333333333335,4.25
0.009259259259259259,0.6666666666666666,0.6666666666666666,0.009259259259259259,0.6666666666666666,0.6666666666666666,0.009259259259259259,0.6666666666666666,0.6666666666666666,0.009259259259259259,0.6666666666666666,0.6666666666666666,0.009259259259259259,1.0,1.0,0.009259259259259259,1.0,1.0,0.009259259259259259,2.3333333333333335,3.0,0.009259259259259259,2.3333333333333335,4.25,0.009259259259259259,2.3333333333333335,4.25
0.009259259259259259,0.8,1.0,0.009259259259259259,1.0,1.0,0.009259259259259259,1.0,1.0,0.009259259259259259,1.0,1.0,0.009259259259259259,1.1666666666666667,1.3333333333333333,0.009259259259259259,2.0,1.3333333333333333,0.009259259259259259,2.5,3.25,0.009259259259259259,2.5,4.666666666666667,0.009259259259259259,2.5,4.666666666666667
0.018518518518518517,0.8,1.0,0.018518518518518517,1.0,1.0,0.018518518518518517,1.0,1.0,0.018518518518518517,1.0,1.0,0.018518518518518517,1.1666666666666667,1.3333333333333333,0.018518518518518517,2.0,1.3333333333333333,0.018518518518518517,2.5,3.25,0.018518518518518517,2.5,4.666666666666667,0.018518518518518517,2.5,4.666666666666667
0.018518518518518517,1.0,1.0,0.018518518518518517,1.0,1.0,0.018518518518518517,1.0,1.0,0.018518518518518517,1.0,1.0,0.018518518518518517,1.3333333333333333,1.6666666666666667,0.018518518518518517,2.5,2.3333333333333335,0.018518518518518517,2.7254901960784315,4.666666666666667,0.018518518518518517,2.7254901960784315,5.75,0.018518518518518517,2.7254901960784315,5.75
0.027777777777777776,1.0,1.0,0.027777777777777776,1.0,1.0,0.027777777777777776,1.0,1.0,0.027777777777777776,1.0,1.0,0.027777777777777776,1.3333333333333333,1.6666666666666667,0.027777777777777776,2.5,2.3333333333333335,0.027777777777777776,2.7254901960784315,4.666666666666667,0.027777777777777776,2.7254901960784315,5.75,0.027777777777777776,2.7254901960784315,5.75
0.027777777777777776,1.0,1.0,0.027777777777777776,1.0,1.0,0.027777777777777776,1.1666666666666667,1.0,0.027777777777777776,1.1666666666666667,1.25,0.027777777777777776,1.4,2.0,0.027777777777777776,2.7254901960784315,2.75,0.027777777777777776,3.0,5.333333333333333,0.027777777777777776,3.0,5.8,0.027777777777777776,4.571428571428571,6.0
0.037037037037037035,1.0,1.0,0.037037037037037035,1.0,1.0,0.037037037037037035,1.1666666666666667,1.0,0.037037037037037035,1.1666666666666667,1.25,0.037037037037037035,1.4,2.0,0.037037037037037035,2.7254901960784315,2.75,0.037037037037037035,3.0,5.333333333333333,0.037037037037037035,3.0,5.8,0.037037037037037035,4.571428571428571,6.0
0.037037037037037035,1.0,1.2,0.037037037037037035,1.1666666666666667,1.25,0.037037037037037035,1.3333333333333333,1.25,0.037037037037037035,1.3333333333333333,1.3333333333333333,0.037037037037037035,2.0,2.3333333333333335,0.037037037037037035,3.0,3.0,0.037037037037037035,3.4285714285714284,5.75,0.037037037037037035,3.4285714285714284,6.0,0.037037037037037035,5.666666666666667,6.5
