y1,x1_COBYQA,x1_Modified-COBYQA,y2,x2_COBYQA,x2_Modified-COBYQA,y3,x3_COBYQA,x3_Modified-COBYQA,y4,x4_COBYQA,x4_Modified-COBYQA,y5,x5_COBYQA,x5_Modified-COBYQA,y6,x6_COBYQA,x6_Modified-COBYQA,y7,x7_COBYQA,x7_Modified-COBYQA,y8,x8_COBYQA,x8_Modified-COBYQA,y9,x9_COBYQA,x9_Modified-COBYQA
0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0,0.042735042735042736,0.0,0.0
0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0
0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0
0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0
0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0,0.05982905982905984,0.0,0.0
0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0
0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0,0.06837606837606838,0.0,0.0
0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0
0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0
0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0
0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0,0.08547008547008547,0.0,0.0
0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0
0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0,0.09401709401709402,0.0,0.0
0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0
0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0,0.10256410256410257,0.0,0.0
0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0
0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0,0.11111111111111112,0.0,0.0
0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0
0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0,0.11965811965811966,0.0,0.0
0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0
0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0,0.12820512820512822,0.0,0.0
0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0
0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0,0.13675213675213677,0.0,0.0
0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0
0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0,0.1452991452991453,0.0,0.0
0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0
0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.0
0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0
0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0,0.1623931623931624,0.0,0.0
0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0
0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0,0.17094017094017094,0.0,0.0
0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0
0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0,0.1794871794871795,0.0,0.0
0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0
0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0,0.18803418803418806,0.0,0.0
0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0
0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0,0.1965811965811966,0.0,0.0
0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0
0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0,0.20512820512820515,0.0,0.0
0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0
0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0,0.2136752136752137,0.0,0.0
0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0
0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.0
0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0
0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,0.0
0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0
0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0,0.23931623931623933,0.0,0.0
0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0
0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0,0.2478632478632479,0.0,0.0
0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0
0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0,0.25641025641025644,0.0,0.0
0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0
0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0,0.264957264957265,0.0,0.0
0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0
0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0,0.27350427350427353,0.0,0.0
0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0
0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0,0.2820512820512821,0.0,0.0
0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0
0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0,0.2905982905982907,0.0,0.0
0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0
0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0,0.2991452991452992,0.0,0.0
0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0
0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0,0.30769230769230776,0.0,0.0
0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0
0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0,0.3162393162393163,0.0,0.0
0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0
0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0,0.32478632478632485,0.0,0.0
0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0
0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.22239242133644802
0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.22239242133644802
0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.0,0.34188034188034194,0.0,0.22239242133644802,0.34188034188034194,0.0,0.29956028185890793
0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.22239242133644802,0.35042735042735046,0.0,0.29956028185890793
0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.0,0.35042735042735046,0.0,0.29956028185890793,0.35042735042735046,0.0,0.44930740136358993
0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.29956028185890793,0.35897435897435903,0.0,0.44930740136358993
0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.0,0.35897435897435903,0.0,0.056583528366367514,0.35897435897435903,0.0,0.44930740136358993,0.35897435897435903,0.0,0.7104933828050152
0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.056583528366367514,0.3675213675213676,0.0,0.44930740136358993,0.3675213675213676,0.0,0.7104933828050152
0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.0,0.3675213675213676,0.0,0.22239242133644802,0.3675213675213676,0.0,0.510194732319184,0.3675213675213676,0.0,1.4150374992788437
